Year,Round,Institute,Course Name,Category,Opening Rank,Closing Rank,Program
2021,2,IIT BOMBAY,MATHEMATICS,EWS,53,85,MATHEMATICS
2021,2,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,EWS,0,0,ENERGY SCIENCE AND ENGINEERING
2021,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,2,IIT BOMBAY,OPERATIONS RESEARCH,EWS,148,148,OPERATIONS RESEARCH
2021,2,IIT DELHI,MATHEMATICS,EWS,155,244,MATHEMATICS
2021,2,IIT GUWAHATI,MATHEMATICS & COMPUTING,EWS,179,225,MATHEMATICS & COMPUTING
2021,2,IIT KANPUR,MATHEMATICS,EWS,158,193,MATHEMATICS
2021,2,IIT KHARAGPUR,MATHEMATICS,EWS,233,268,MATHEMATICS
2021,2,IIT MADRAS,MATHEMATICS,EWS,157,261,MATHEMATICS
2021,2,IIT ROORKEE,MATHEMATICS,EWS,211,272,MATHEMATICS
2021,2,IIT BHUBANESWAR,MATHEMATICS,EWS,369,378,MATHEMATICS
2021,2,IIT GANDHINAGAR,MATHEMATICS,EWS,305,324,MATHEMATICS
2021,2,IIT HYDERABAD, MATHEMATICS & COMPUTING,EWS,286,300,MATHEMATICS & COMPUTING
2021,2,IIT INDORE,MATHEMATICS,EWS,316,353,MATHEMATICS
2021,2,IIT ROPAR,MATHEMATICS,EWS,387,435,MATHEMATICS
2021,2,IIT JODHPUR,MATHEMATICS,EWS,506,518,MATHEMATICS
2021,2,IIT JODHPUR,MATHEMATICS-DATA  & COMPUTATIONAL SCIENCES,EWS,0,0,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2021,2,IIT PATNA,MATHEMATICS,EWS,521,561,MATHEMATICS
2021,2,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,EWS,471,559,MATHEMATICS & COMPUTING
2021,2,IIT BHILAI,MATHEMATICS & COMPUTING,EWS,560,579,MATHEMATICS & COMPUTING
2021,2,IIT PALAKKAD,MATHEMATICS,EWS,601,608,MATHEMATICS
2021,2,IIT TIRUPATI,MATHEMATICS & STATISTICS,EWS,595,643,MATHEMATICS & COMPUTING
2021,2,IIT MANDI,APPLIED MATHEMATICS,EWS,485,550,APPLIED MATHEMATICS
2021,2,IIT BOMBAY,APPLIED STATISTICS & INFORMATICS,EWS,64,110,APPLIED STATISTICS & INFORMATICS
2021,2,IIT BOMBAY,OPERATIONS RESEARCH,EWS,92,92,OPERATIONS RESEARCH
2021,2,IIT KANPUR,STATISTICS,EWS,72,120,STATISTICS
2021,2,IIT BOMBAY,APPLIED GEOPHYSICS,EWS,313,430,APPLIED GEOPHYSICS
2021,2,IIT BOMBAY,PHYSICS,EWS,78,213,PHYSICS
2021,2,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,EWS,536,536,ENERGY SCIENCE AND ENGINEERING
2021,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,2,IIT DELHI,PHYSICS,EWS,238,300,PHYSICS
2021,2,IIT GUWAHATI,PHYSICS,EWS,448,489,PHYSICS
2021,2,IIT KANPUR,PHYSICS,EWS,185,240,PHYSICS
2021,2,IIT KANPUR,PHYSICS,EWS,104,208,PHYSICS
2021,2,IIT KHARAGPUR,PHYSICS,EWS,373,440,PHYSICS
2021,2,IIT KHARAGPUR,GEOPHYSICS,EWS,655,772,GEOPHYSICS
2021,2,IIT KHARAGPUR,MEDICAL PHYSICS,EWS,0,0,MEDICAL PHYSICS
2021,2,IIT MADRAS,PHYSICS,EWS,290,405,PHYSICS
2021,2,IIT ROORKEE,PHYSICS,EWS,315,356,PHYSICS
2021,2,IIT BHUBANESWAR,PHYSICS,EWS,581,617,PHYSICS
2021,2,IIT GANDHINAGAR,PHYSICS,EWS,374,517,PHYSICS
2021,2,IIT HYDERABAD,PHYSICS,EWS,490,512,PHYSICS
2021,2,IIT INDORE,PHYSICS,EWS,463,533,PHYSICS
2021,2,IIT INDORE,ASTRONOMY,EWS,483,623,ASTRONOMY
2021,2,IIT ROPAR,PHYSICS,EWS,545,589,PHYSICS
2021,2,IIT JODHPUR,PHYSICS,EWS,604,648,PHYSICS
2021,2,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,EWS,819,819,PHYSICS AND MATERIALS ENGINEERING
2021,2,IIT PATNA,PHYSICS,EWS,706,734,PHYSICS
2021,2,IIT (ISM) DHANBAD,PHYSICS,EWS,637,771,PHYSICS
2021,2,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,EWS,638,817,APPLIED GEOPHYSICS
2021,2,IIT (BHU) VARANASI,PHYSICS,EWS,557,592,PHYSICS
2021,2,IIT BHILAI,PHYSICS,EWS,735,735,PHYSICS
2021,2,IIT PALAKKAD,PHYSICS,EWS,775,782,PHYSICS
2021,2,IIT TIRUPATI,PHYSICS,EWS,774,795,PHYSICS
2021,2,IIT MANDI,PHYSICS,EWS,631,750,PHYSICS
2021,3,IIT BOMBAY,BIOTECHNOLOGY,EWS,30,72,BIOTECHNOLOGY
2021,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,94,94,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,3,IIT KHARAGPUR,MOLECULAR MEDICAL MICROBIOLOGY,EWS,99,99,MOLECULAR MEDICAL MICROBIOLOGY
2021,3,IIT INDORE,BIOTECHNOLOGY,EWS,74,86,BIOTECHNOLOGY
2021,3,IIT BOMBAY,CHEMISTRY,EWS,45,106,CHEMISTRY
2021,3,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,EWS,782,782,ENERGY SCIENCE AND ENGINEERING
2021,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,3,IIT DELHI,CHEMISTRY,EWS,100,131,CHEMISTRY
2021,3,IIT GUWAHATI,CHEMISTRY,EWS,344,459,CHEMISTRY
2021,3,IIT KANPUR,CHEMISTRY,EWS,125,235,CHEMISTRY
2021,3,IIT KHARAGPUR,CHEMISTRY,EWS,291,440,CHEMISTRY
2021,3,IIT KHARAGPUR,NUCLEAR MEDICINE,EWS,762,762,NUCLEAR MEDICINE
2021,3,IIT MADRAS,CHEMISTRY,EWS,314,467,CHEMISTRY
2021,3,IIT ROORKEE,CHEMISTRY,EWS,210,305,CHEMISTRY
2021,3,IIT BHUBANESWAR,CHEMISTRY,EWS,563,576,CHEMISTRY
2021,3,IIT GANDHINAGAR,CHEMISTRY,EWS,455,492,CHEMISTRY
2021,3,IIT HYDERABAD,CHEMISTRY,EWS,399,496,CHEMISTRY
2021,3,IIT INDORE,CHEMISTRY,EWS,520,554,CHEMISTRY
2021,3,IIT ROPAR,CHEMISTRY,EWS,538,602,CHEMISTRY
2021,3,IIT JODHPUR,CHEMISTRY,EWS,711,726,CHEMISTRY
2021,3,IIT PATNA,CHEMISTRY,EWS,676,754,CHEMISTRY
2021,3,IIT (ISM) DHANBAD,CHEMISTRY,EWS,579,691,CHEMISTRY
2021,3,IIT (BHU) VARANASI,CHEMISTRY,EWS,494,526,CHEMISTRY
2021,3,IIT BHILAI,CHEMISTRY,EWS,740,740,CHEMISTRY
2021,3,IIT PALAKKAD,CHEMISTRY,EWS,764,767,CHEMISTRY
2021,3,IIT TIRUPATI,CHEMISTRY,EWS,699,699,CHEMISTRY
2021,3,IIT MANDI,CHEMISTRY,EWS,561,679,CHEMISTRY
2021,3,IIT DELHI,ECONOMICS,EWS,35,46,ECONOMICS
2021,3,IIT ROORKEE,ECONOMICS,EWS,64,141,ECONOMICS
2021,3,IIT BOMBAY,APPLIED GEOLOGY,EWS,36,84,APPLIED GEOLOGY
2021,3,IIT KHARAGPUR,GEOLOGY,EWS,86,121,GEOLOGY
2021,3,IIT KHARAGPUR,GEOPHYSICS,EWS,134,138,GEOPHYSICS
2021,3,IIT ROORKEE,APPLIED GEOLOGY,EWS,99,109,APPLIED GEOLOGY
2021,3,IIT BHUBANESWAR,GEOLOGY,EWS,122,123,GEOLOGY
2021,3,IIT (ISM) DHANBAD,APPLIED GEOLOGY,EWS,94,113,APPLIED GEOLOGY
2021,3,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,EWS,170,216,ATMOSPHERE & OCEAN SCIENCES
2021,3,IIT BOMBAY,MATHEMATICS,EWS,53,85,MATHEMATICS
2021,3,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,EWS,0,0,ENERGY SCIENCE AND ENGINEERING
2021,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,3,IIT BOMBAY,OPERATIONS RESEARCH,EWS,148,148,OPERATIONS RESEARCH
2021,3,IIT DELHI,MATHEMATICS,EWS,155,244,MATHEMATICS
2021,3,IIT GUWAHATI,MATHEMATICS & COMPUTING,EWS,179,225,MATHEMATICS & COMPUTING
2021,3,IIT KANPUR,MATHEMATICS,EWS,158,193,MATHEMATICS
2021,3,IIT KHARAGPUR,MATHEMATICS,EWS,233,268,MATHEMATICS
2021,3,IIT MADRAS,MATHEMATICS,EWS,157,261,MATHEMATICS
2021,3,IIT ROORKEE,MATHEMATICS,EWS,272,287,MATHEMATICS
2021,3,IIT BHUBANESWAR,MATHEMATICS,EWS,378,387,MATHEMATICS
2021,3,IIT GANDHINAGAR,MATHEMATICS,EWS,320,353,MATHEMATICS
2021,3,IIT HYDERABAD, MATHEMATICS & COMPUTING,EWS,300,310,MATHEMATICS & COMPUTING
2021,3,IIT INDORE,MATHEMATICS,EWS,359,413,MATHEMATICS
2021,3,IIT ROPAR,MATHEMATICS,EWS,424,443,MATHEMATICS
2021,3,IIT JODHPUR,MATHEMATICS,EWS,518,521,MATHEMATICS
2021,3,IIT JODHPUR,MATHEMATICS-DATA  & COMPUTATIONAL SCIENCES,EWS,0,0,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2021,3,IIT PATNA,MATHEMATICS,EWS,561,612,MATHEMATICS
2021,3,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,EWS,500,608,MATHEMATICS & COMPUTING
2021,3,IIT BHILAI,MATHEMATICS & COMPUTING,EWS,655,674,MATHEMATICS & COMPUTING
2021,3,IIT PALAKKAD,MATHEMATICS,EWS,670,695,MATHEMATICS
2021,3,IIT TIRUPATI,MATHEMATICS & STATISTICS,EWS,675,691,MATHEMATICS & COMPUTING
2021,3,IIT MANDI,APPLIED MATHEMATICS,EWS,525,623,APPLIED MATHEMATICS
2021,3,IIT BOMBAY,APPLIED STATISTICS & INFORMATICS,EWS,64,110,APPLIED STATISTICS & INFORMATICS
2021,3,IIT BOMBAY,OPERATIONS RESEARCH,EWS,92,92,OPERATIONS RESEARCH
2021,3,IIT KANPUR,STATISTICS,EWS,72,120,STATISTICS
2021,3,IIT BOMBAY,APPLIED GEOPHYSICS,EWS,430,655,APPLIED GEOPHYSICS
2021,3,IIT BOMBAY,PHYSICS,EWS,78,213,PHYSICS
2021,3,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,EWS,536,536,ENERGY SCIENCE AND ENGINEERING
2021,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,3,IIT DELHI,PHYSICS,EWS,238,300,PHYSICS
2021,3,IIT GUWAHATI,PHYSICS,EWS,448,512,PHYSICS
2021,3,IIT KANPUR,PHYSICS,EWS,185,240,PHYSICS
2021,3,IIT KANPUR,PHYSICS,EWS,208,412,PHYSICS
2021,3,IIT KHARAGPUR,PHYSICS,EWS,373,458,PHYSICS
2021,3,IIT KHARAGPUR,GEOPHYSICS,EWS,772,845,GEOPHYSICS
2021,3,IIT KHARAGPUR,MEDICAL PHYSICS,EWS,0,0,MEDICAL PHYSICS
2021,3,IIT MADRAS,PHYSICS,EWS,290,405,PHYSICS
2021,3,IIT ROORKEE,PHYSICS,EWS,315,356,PHYSICS
2021,3,IIT BHUBANESWAR,PHYSICS,EWS,607,631,PHYSICS
2021,3,IIT GANDHINAGAR,PHYSICS,EWS,374,517,PHYSICS
2021,3,IIT HYDERABAD,PHYSICS,EWS,518,533,PHYSICS
2021,3,IIT INDORE,PHYSICS,EWS,463,581,PHYSICS
2021,3,IIT INDORE,ASTRONOMY,EWS,483,623,ASTRONOMY
2021,3,IIT ROPAR,PHYSICS,EWS,589,604,PHYSICS
2021,3,IIT JODHPUR,PHYSICS,EWS,626,694,PHYSICS
2021,3,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,EWS,844,844,PHYSICS AND MATERIALS ENGINEERING
2021,3,IIT PATNA,PHYSICS,EWS,706,734,PHYSICS
2021,3,IIT (ISM) DHANBAD,PHYSICS,EWS,637,775,PHYSICS
2021,3,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,EWS,683,853,APPLIED GEOPHYSICS
2021,3,IIT (BHU) VARANASI,PHYSICS,EWS,557,592,PHYSICS
2021,3,IIT BHILAI,PHYSICS,EWS,795,795,PHYSICS
2021,3,IIT PALAKKAD,PHYSICS,EWS,782,819,PHYSICS
2021,3,IIT TIRUPATI,PHYSICS,EWS,797,806,PHYSICS
2021,3,IIT MANDI,PHYSICS,EWS,744,771,PHYSICS
2021,4,IIT BOMBAY,BIOTECHNOLOGY,EWS,30,72,BIOTECHNOLOGY
2021,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,94,94,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,4,IIT KHARAGPUR,MOLECULAR MEDICAL MICROBIOLOGY,EWS,99,99,MOLECULAR MEDICAL MICROBIOLOGY
2021,4,IIT INDORE,BIOTECHNOLOGY,EWS,74,86,BIOTECHNOLOGY
2021,4,IIT BOMBAY,CHEMISTRY,EWS,45,106,CHEMISTRY
2021,4,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,EWS,782,782,ENERGY SCIENCE AND ENGINEERING
2021,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,4,IIT DELHI,CHEMISTRY,EWS,100,131,CHEMISTRY
2021,4,IIT GUWAHATI,CHEMISTRY,EWS,344,459,CHEMISTRY
2021,4,IIT KANPUR,CHEMISTRY,EWS,125,235,CHEMISTRY
2021,4,IIT KHARAGPUR,CHEMISTRY,EWS,291,440,CHEMISTRY
2021,4,IIT KHARAGPUR,NUCLEAR MEDICINE,EWS,762,762,NUCLEAR MEDICINE
2021,4,IIT MADRAS,CHEMISTRY,EWS,314,467,CHEMISTRY
2021,4,IIT ROORKEE,CHEMISTRY,EWS,210,305,CHEMISTRY
2021,4,IIT BHUBANESWAR,CHEMISTRY,EWS,563,576,CHEMISTRY
2021,4,IIT GANDHINAGAR,CHEMISTRY,EWS,455,492,CHEMISTRY
2021,4,IIT HYDERABAD,CHEMISTRY,EWS,399,496,CHEMISTRY
2021,4,IIT INDORE,CHEMISTRY,EWS,520,554,CHEMISTRY
2021,4,IIT ROPAR,CHEMISTRY,EWS,538,602,CHEMISTRY
2021,4,IIT JODHPUR,CHEMISTRY,EWS,711,726,CHEMISTRY
2021,4,IIT PATNA,CHEMISTRY,EWS,720,779,CHEMISTRY
2021,4,IIT (ISM) DHANBAD,CHEMISTRY,EWS,579,691,CHEMISTRY
2021,4,IIT (BHU) VARANASI,CHEMISTRY,EWS,494,526,CHEMISTRY
2021,4,IIT BHILAI,CHEMISTRY,EWS,740,740,CHEMISTRY
2021,4,IIT PALAKKAD,CHEMISTRY,EWS,785,819,CHEMISTRY
2021,4,IIT TIRUPATI,CHEMISTRY,EWS,780,780,CHEMISTRY
2021,4,IIT MANDI,CHEMISTRY,EWS,561,679,CHEMISTRY
2021,4,IIT DELHI,ECONOMICS,EWS,35,46,ECONOMICS
2021,4,IIT ROORKEE,ECONOMICS,EWS,64,141,ECONOMICS
2021,4,IIT BOMBAY,APPLIED GEOLOGY,EWS,36,84,APPLIED GEOLOGY
2021,4,IIT KHARAGPUR,GEOLOGY,EWS,86,121,GEOLOGY
2021,4,IIT KHARAGPUR,GEOPHYSICS,EWS,134,138,GEOPHYSICS
2021,4,IIT ROORKEE,APPLIED GEOLOGY,EWS,99,109,APPLIED GEOLOGY
2021,4,IIT BHUBANESWAR,GEOLOGY,EWS,122,123,GEOLOGY
2021,4,IIT (ISM) DHANBAD,APPLIED GEOLOGY,EWS,94,113,APPLIED GEOLOGY
2021,4,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,EWS,223,232,ATMOSPHERE & OCEAN SCIENCES
2021,4,IIT BOMBAY,MATHEMATICS,EWS,53,85,MATHEMATICS
2021,4,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,EWS,0,0,ENERGY SCIENCE AND ENGINEERING
2021,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,4,IIT BOMBAY,OPERATIONS RESEARCH,EWS,148,148,OPERATIONS RESEARCH
2021,4,IIT DELHI,MATHEMATICS,EWS,155,244,MATHEMATICS
2021,4,IIT GUWAHATI,MATHEMATICS & COMPUTING,EWS,179,225,MATHEMATICS & COMPUTING
2021,4,IIT KANPUR,MATHEMATICS,EWS,158,193,MATHEMATICS
2021,4,IIT KHARAGPUR,MATHEMATICS,EWS,233,268,MATHEMATICS
2021,4,IIT MADRAS,MATHEMATICS,EWS,157,261,MATHEMATICS
2021,4,IIT ROORKEE,MATHEMATICS,EWS,272,287,MATHEMATICS
2021,4,IIT BHUBANESWAR,MATHEMATICS,EWS,378,387,MATHEMATICS
2021,4,IIT GANDHINAGAR,MATHEMATICS,EWS,320,353,MATHEMATICS
2021,4,IIT HYDERABAD, MATHEMATICS & COMPUTING,EWS,300,310,MATHEMATICS & COMPUTING
2021,4,IIT INDORE,MATHEMATICS,EWS,359,413,MATHEMATICS
2021,4,IIT ROPAR,MATHEMATICS,EWS,424,443,MATHEMATICS
2021,4,IIT JODHPUR,MATHEMATICS,EWS,521,537,MATHEMATICS
2021,4,IIT JODHPUR,MATHEMATICS-DATA  & COMPUTATIONAL SCIENCES,EWS,0,0,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2021,4,IIT PATNA,MATHEMATICS,EWS,561,612,MATHEMATICS
2021,4,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,EWS,500,655,MATHEMATICS & COMPUTING
2021,4,IIT BHILAI,MATHEMATICS & COMPUTING,EWS,697,754,MATHEMATICS & COMPUTING
2021,4,IIT PALAKKAD,MATHEMATICS,EWS,670,705,MATHEMATICS
2021,4,IIT TIRUPATI,MATHEMATICS & STATISTICS,EWS,675,709,MATHEMATICS & COMPUTING
2021,4,IIT MANDI,APPLIED MATHEMATICS,EWS,546,674,APPLIED MATHEMATICS
2021,4,IIT BOMBAY,APPLIED STATISTICS & INFORMATICS,EWS,64,110,APPLIED STATISTICS & INFORMATICS
2021,4,IIT BOMBAY,OPERATIONS RESEARCH,EWS,92,92,OPERATIONS RESEARCH
2021,4,IIT KANPUR,STATISTICS,EWS,72,120,STATISTICS
2021,4,IIT BOMBAY,APPLIED GEOPHYSICS,EWS,430,655,APPLIED GEOPHYSICS
2021,4,IIT BOMBAY,PHYSICS,EWS,113,213,PHYSICS
2021,4,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,EWS,536,536,ENERGY SCIENCE AND ENGINEERING
2021,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,4,IIT DELHI,PHYSICS,EWS,238,300,PHYSICS
2021,4,IIT GUWAHATI,PHYSICS,EWS,448,512,PHYSICS
2021,4,IIT KANPUR,PHYSICS,EWS,185,240,PHYSICS
2021,4,IIT KANPUR,PHYSICS,EWS,208,412,PHYSICS
2021,4,IIT KHARAGPUR,PHYSICS,EWS,373,458,PHYSICS
2021,4,IIT KHARAGPUR,GEOPHYSICS,EWS,845,853,GEOPHYSICS
2021,4,IIT KHARAGPUR,MEDICAL PHYSICS,EWS,0,0,MEDICAL PHYSICS
2021,4,IIT MADRAS,PHYSICS,EWS,290,405,PHYSICS
2021,4,IIT ROORKEE,PHYSICS,EWS,351,374,PHYSICS
2021,4,IIT BHUBANESWAR,PHYSICS,EWS,607,631,PHYSICS
2021,4,IIT GANDHINAGAR,PHYSICS,EWS,424,517,PHYSICS
2021,4,IIT HYDERABAD,PHYSICS,EWS,518,533,PHYSICS
2021,4,IIT INDORE,PHYSICS,EWS,545,589,PHYSICS
2021,4,IIT INDORE,ASTRONOMY,EWS,483,623,ASTRONOMY
2021,4,IIT ROPAR,PHYSICS,EWS,604,626,PHYSICS
2021,4,IIT JODHPUR,PHYSICS,EWS,648,706,PHYSICS
2021,4,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,EWS,899,899,PHYSICS AND MATERIALS ENGINEERING
2021,4,IIT PATNA,PHYSICS,EWS,716,750,PHYSICS
2021,4,IIT (ISM) DHANBAD,PHYSICS,EWS,637,775,PHYSICS
2021,4,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,EWS,776,903,APPLIED GEOPHYSICS
2021,4,IIT (BHU) VARANASI,PHYSICS,EWS,557,592,PHYSICS
2021,4,IIT BHILAI,PHYSICS,EWS,795,795,PHYSICS
2021,4,IIT PALAKKAD,PHYSICS,EWS,782,854,PHYSICS
2021,4,IIT TIRUPATI,PHYSICS,EWS,797,809,PHYSICS
2021,4,IIT MANDI,PHYSICS,EWS,744,772,PHYSICS
2022,1,IIT BHILAI,CHEMISTRY,EWS,595,595,CHEMISTRY
2022,1,IIT BHILAI,MATHEMATICS & COMPUTING,EWS,625,625,MATHEMATICS & COMPUTING
2022,1,IIT BHILAI,PHYSICS,EWS,740,740,PHYSICS
2022,1,IIT BHUBANESWAR,CHEMISTRY,EWS,410,430,CHEMISTRY
2022,1,IIT BHUBANESWAR,MATHEMATICS,EWS,453,494,MATHEMATICS
2022,1,IIT BHUBANESWAR,PHYSICS,EWS,473,531,PHYSICS
2022,1,IIT BHUBANESWAR,GEOLOGY,EWS,148,154,GEOLOGY
2022,1,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,EWS,204,229,ATMOSPHERE & OCEAN SCIENCES
2022,1,IIT BOMBAY,APPLIED GEOLOGY,EWS,22,43,APPLIED GEOLOGY
2022,1,IIT BOMBAY,APPLIED GEOPHYSICS,EWS,381,433,APPLIED GEOPHYSICS
2022,1,IIT BOMBAY,STATISTICS,EWS,34,47,STATISTICS
2022,1,IIT BOMBAY,BIOTECHNOLOGY,EWS,26,70,BIOTECHNOLOGY
2022,1,IIT BOMBAY,CHEMISTRY,EWS,36,112,CHEMISTRY
2022,1,IIT BOMBAY,MATHEMATICS,EWS,46,55,MATHEMATICS
2022,1,IIT BOMBAY,PHYSICS,EWS,55,104,PHYSICS
2022,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,EWS,567,567,ENERGY SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,EWS,0,0,ENERGY SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,EWS,615,615,ENERGY SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,134,134,ENVIRONMENTAL SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,EWS,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,OPERATIONS RESEARCH,EWS,19,19,OPERATIONS RESEARCH
2022,1,IIT BOMBAY,OPERATIONS RESEARCH,EWS,83,83,OPERATIONS RESEARCH
2022,1,IIT DELHI,CHEMISTRY,EWS,136,186,CHEMISTRY
2022,1,IIT DELHI,MATHEMATICS,EWS,154,240,MATHEMATICS
2022,1,IIT DELHI,PHYSICS,EWS,162,216,PHYSICS
2022,1,IIT DELHI,ECONOMICS,EWS,23,25,ECONOMICS
2022,1,IIT (ISM) DHANBAD,CHEMISTRY,EWS,485,521,CHEMISTRY
2022,1,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,EWS,503,608,MATHEMATICS & COMPUTING
2022,1,IIT (ISM) DHANBAD,PHYSICS,EWS,633,672,PHYSICS
2022,1,IIT (ISM) DHANBAD,APPLIED GEOLOGY,EWS,89,113,APPLIED GEOLOGY
2022,1,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,EWS,747,1043,APPLIED GEOPHYSICS
2022,1,IIT GANDHINAGAR,CHEMISTRY,EWS,366,378,CHEMISTRY
2022,1,IIT GANDHINAGAR,MATHEMATICS,EWS,389,403,MATHEMATICS
2022,1,IIT GANDHINAGAR,PHYSICS,EWS,461,507,PHYSICS
2022,1,IIT GUWAHATI,CHEMISTRY,EWS,245,335,CHEMISTRY
2022,1,IIT GUWAHATI,MATHEMATICS & COMPUTING,EWS,81,145,MATHEMATICS & COMPUTING
2022,1,IIT GUWAHATI,PHYSICS,EWS,310,341,PHYSICS
2022,1,IIT HYDERABAD,CHEMISTRY,EWS,337,353,CHEMISTRY
2022,1,IIT HYDERABAD,MATHEMATICS/ MATHEMATICS & COMPUTING,EWS,301,303,MATHEMATICS & COMPUTING
2022,1,IIT HYDERABAD,PHYSICS,EWS,361,403,PHYSICS
2022,1,IIT INDORE,CHEMISTRY,EWS,377,382,CHEMISTRY
2022,1,IIT INDORE,PHYSICS,EWS,455,506,PHYSICS
2022,1,IIT INDORE,MATHEMATICS,EWS,450,467,MATHEMATICS
2022,1,IIT INDORE,BIOTECHNOLOGY,EWS,73,74,BIOTECHNOLOGY
2022,1,IIT INDORE,ASTRONOMY,EWS,761,803,ASTRONOMY
2022,1,IIT JAMMU,CHEMISTRY,EWS,704,727,CHEMISTRY
2022,1,IIT JAMMU,PHYSICS,EWS,770,791,PHYSICS
2022,1,IIT JODHPUR,CHEMISTRY,EWS,472,576,CHEMISTRY
2022,1,IIT JODHPUR,MATHEMATICS,EWS,498,500,MATHEMATICS
2022,1,IIT JODHPUR,PHYSICS,EWS,548,555,PHYSICS
2022,1,IIT JODHPUR,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES,EWS,327,327,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2022,1,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,EWS,780,780,PHYSICS AND MATERIALS ENGINEERING
2022,1,IIT KANPUR,CHEMISTRY,EWS,171,195,CHEMISTRY
2022,1,IIT KANPUR,MATHEMATICS,EWS,239,285,MATHEMATICS
2022,1,IIT KANPUR,PHYSICS,EWS,112,174,PHYSICS
2022,1,IIT KANPUR,STATISTICS,EWS,67,85,STATISTICS
2022,1,IIT KANPUR,PHYSICS,EWS,172,235,PHYSICS
2022,1,IIT KHARAGPUR,CHEMISTRY,EWS,235,311,CHEMISTRY
2022,1,IIT KHARAGPUR,GEOLOGY,EWS,81,128,GEOLOGY
2022,1,IIT KHARAGPUR,MATHEMATICS,EWS,192,296,MATHEMATICS
